Year,County,Party,Partisan_Lean,Candidate,Votes,National_Winner,County_Winner
2016,Montgomery,Democratic,Center-Left,Hillary Clinton,21699,FALSE,FALSE
2016,Montgomery,Libertarian,Center,Gary Johnson,2337,FALSE,FALSE
2016,Montgomery,Green,Left,Jill Stein,540,FALSE,FALSE
2016,Montgomery,Independent:Mike_Smith,Right,Mike Smith,172,FALSE,FALSE
2016,Montgomery,Independent:Evan_McMullin,Center-Right,Evan McMullin,244,FALSE,FALSE
2016,Montgomery,Reform,Center,Rocky De La Fuente,133,FALSE,FALSE
2016,Montgomery,Socialist Workers,Far-Left,Alyson Kennedy,91,FALSE,FALSE
2016,Montgomery,Constitution,Far-Right,Darrell Castle,60,FALSE,FALSE
2016,Montgomery,Independent:Kyle_Kenley_Kopitke,Right,Kyle Kenley Kopitke,0,FALSE,FALSE
2016,Montgomery,Independent:Laurence_Kotlikoff,Center,Laurence Kotlikoff,0,FALSE,FALSE
2016,Montgomery,Independent:David_Limbaugh,Right,David Limbaugh,1,FALSE,FALSE
2016,Montgomery,Independent:Marshall_Schoenke,Other,Marshall Schoenke,0,FALSE,FALSE
2016,Montgomery,Independent:Cherunda_Fox,Other,Cherunda Fox,0,FALSE,FALSE
2016,Montgomery,Americas,Right,Tom Hoefling,2,FALSE,FALSE
2016,Moore,Republican,Center-Right,Donald Trump,2325,TRUE,TRUE
2016,Moore,Democratic,Center-Left,Hillary Clinton,496,FALSE,FALSE
2016,Moore,Libertarian,Center,Gary Johnson,71,FALSE,FALSE
2016,Moore,Green,Left,Jill Stein,17,FALSE,FALSE
2016,Moore,Independent:Mike_Smith,Right,Mike Smith,8,FALSE,FALSE
2016,Moore,Independent:Evan_McMullin,Center-Right,Evan McMullin,0,FALSE,FALSE
2016,Moore,Reform,Center,Rocky De La Fuente,7,FALSE,FALSE
2016,Moore,Socialist Workers,Far-Left,Alyson Kennedy,2,FALSE,FALSE
2016,Moore,Constitution,Far-Right,Darrell Castle,0,FALSE,FALSE
2016,Moore,Independent:Kyle_Kenley_Kopitke,Right,Kyle Kenley Kopitke,0,FALSE,FALSE
2016,Moore,Independent:Laurence_Kotlikoff,Center,Laurence Kotlikoff,0,FALSE,FALSE
2016,Moore,Independent:David_Limbaugh,Right,David Limbaugh,0,FALSE,FALSE
2016,Moore,Independent:Marshall_Schoenke,Other,Marshall Schoenke,0,FALSE,FALSE
2016,Moore,Independent:Cherunda_Fox,Other,Cherunda Fox,0,FALSE,FALSE
2016,Moore,Americas,Right,Tom Hoefling,0,FALSE,FALSE
2016,Morgan,Republican,Center-Right,Donald Trump,5441,TRUE,TRUE
2016,Morgan,Democratic,Center-Left,Hillary Clinton,1054,FALSE,FALSE
2016,Morgan,Libertarian,Center,Gary Johnson,115,FALSE,FALSE
2016,Morgan,Green,Left,Jill Stein,17,FALSE,FALSE
2016,Morgan,Independent:Mike_Smith,Right,Mike Smith,28,FALSE,FALSE
2016,Morgan,Independent:Evan_McMullin,Center-Right,Evan McMullin,5,FALSE,FALSE
2016,Morgan,Reform,Center,Rocky De La Fuente,13,FALSE,FALSE
2016,Morgan,Socialist Workers,Far-Left,Alyson Kennedy,9,FALSE,FALSE
2016,Morgan,Constitution,Far-Right,Darrell Castle,23,FALSE,FALSE
2016,Morgan,Independent:Kyle_Kenley_Kopitke,Right,Kyle Kenley Kopitke,0,FALSE,FALSE
2016,Morgan,Independent:Laurence_Kotlikoff,Center,Laurence Kotlikoff,0,FALSE,FALSE
2016,Morgan,Independent:David_Limbaugh,Right,David Limbaugh,0,FALSE,FALSE
2016,Morgan,Independent:Marshall_Schoenke,Other,Marshall Schoenke,0,FALSE,FALSE
2016,Morgan,Independent:Cherunda_Fox,Other,Cherunda Fox,0,FALSE,FALSE
2016,Morgan,Americas,Right,Tom Hoefling,0,FALSE,FALSE
2016,Obion,Republican,Center-Right,Donald Trump,9526,TRUE,TRUE
2016,Obion,Democratic,Center-Left,Hillary Clinton,2426,FALSE,FALSE
2016,Obion,Libertarian,Center,Gary Johnson,193,FALSE,FALSE
2016,Obion,Green,Left,Jill Stein,36,FALSE,FALSE
2016,Obion,Independent:Mike_Smith,Right,Mike Smith,18,FALSE,FALSE
2016,Obion,Independent:Evan_McMullin,Center-Right,Evan McMullin,23,FALSE,FALSE
2016,Obion,Reform,Center,Rocky De La Fuente,6,FALSE,FALSE
2016,Obion,Socialist Workers,Far-Left,Alyson Kennedy,20,FALSE,FALSE
2016,Obion,Constitution,Far-Right,Darrell Castle,1,FALSE,FALSE
2016,Obion,Independent:Kyle_Kenley_Kopitke,Right,Kyle Kenley Kopitke,0,FALSE,FALSE
2016,Obion,Independent:Laurence_Kotlikoff,Center,Laurence Kotlikoff,0,FALSE,FALSE
2016,Obion,Independent:David_Limbaugh,Right,David Limbaugh,0,FALSE,FALSE
2016,Obion,Independent:Marshall_Schoenke,Other,Marshall Schoenke,0,FALSE,FALSE
2016,Obion,Independent:Cherunda_Fox,Other,Cherunda Fox,0,FALSE,FALSE
2016,Obion,Americas,Right,Tom Hoefling,0,FALSE,FALSE
2016,Overton,Republican,Center-Right,Donald Trump,6059,TRUE,TRUE
2016,Overton,Democratic,Center-Left,Hillary Clinton,1945,FALSE,FALSE
2016,Overton,Libertarian,Center,Gary Johnson,111,FALSE,FALSE
2016,Overton,Green,Left,Jill Stein,31,FALSE,FALSE
2016,Overton,Independent:Mike_Smith,Right,Mike Smith,29,FALSE,FALSE
2016,Overton,Independent:Evan_McMullin,Center-Right,Evan McMullin,18,FALSE,FALSE
2016,Overton,Reform,Center,Rocky De La Fuente,15,FALSE,FALSE
2016,Overton,Socialist Workers,Far-Left,Alyson Kennedy,11,FALSE,FALSE
2016,Overton,Constitution,Far-Right,Darrell Castle,5,FALSE,FALSE
2016,Overton,Independent:Kyle_Kenley_Kopitke,Right,Kyle Kenley Kopitke,0,FALSE,FALSE
2016,Overton,Independent:Laurence_Kotlikoff,Center,Laurence Kotlikoff,2,FALSE,FALSE
2016,Overton,Independent:David_Limbaugh,Right,David Limbaugh,0,FALSE,FALSE
2016,Overton,Independent:Marshall_Schoenke,Other,Marshall Schoenke,0,FALSE,FALSE
2016,Overton,Independent:Cherunda_Fox,Other,Cherunda Fox,0,FALSE,FALSE
2016,Overton,Americas,Right,Tom Hoefling,3,FALSE,FALSE
2016,Perry,Republican,Center-Right,Donald Trump,2167,TRUE,TRUE
2016,Perry,Democratic,Center-Left,Hillary Clinton,597,FALSE,FALSE
2016,Perry,Libertarian,Center,Gary Johnson,59,FALSE,FALSE
2016,Perry,Green,Left,Jill Stein,23,FALSE,FALSE
2016,Perry,Independent:Mike_Smith,Right,Mike Smith,2,FALSE,FALSE
2016,Perry,Independent:Evan_McMullin,Center-Right,Evan McMullin,0,FALSE,FALSE
2016,Perry,Reform,Center,Rocky De La Fuente,3,FALSE,FALSE
2016,Perry,Socialist Workers,Far-Left,Alyson Kennedy,4,FALSE,FALSE
2016,Perry,Constitution,Far-Right,Darrell Castle,0,FALSE,FALSE
2016,Perry,Independent:Kyle_Kenley_Kopitke,Right,Kyle Kenley Kopitke,0,FALSE,FALSE
2016,Perry,Independent:Laurence_Kotlikoff,Center,Laurence Kotlikoff,0,FALSE,FALSE
2016,Perry,Independent:David_Limbaugh,Right,David Limbaugh,0,FALSE,FALSE
2016,Perry,Independent:Marshall_Schoenke,Other,Marshall Schoenke,0,FALSE,FALSE
2016,Perry,Independent:Cherunda_Fox,Other,Cherunda Fox,0,FALSE,FALSE
2016,Perry,Americas,Right,Tom Hoefling,0,FALSE,FALSE
2016,Pickett,Republican,Center-Right,Donald Trump,2021,TRUE,TRUE
2016,Pickett,Democratic,Center-Left,Hillary Clinton,536,FALSE,FALSE
2016,Pickett,Libertarian,Center,Gary Johnson,36,FALSE,FALSE
2016,Pickett,Green,Left,Jill Stein,7,FALSE,FALSE
2016,Pickett,Independent:Mike_Smith,Right,Mike Smith,8,FALSE,FALSE
2016,Pickett,Independent:Evan_McMullin,Center-Right,Evan McMullin,2,FALSE,FALSE
2016,Pickett,Reform,Center,Rocky De La Fuente,1,FALSE,FALSE
2016,Pickett,Socialist Workers,Far-Left,Alyson Kennedy,2,FALSE,FALSE
2016,Pickett,Constitution,Far-Right,Darrell Castle,2,FALSE,FALSE
2016,Pickett,Independent:Kyle_Kenley_Kopitke,Right,Kyle Kenley Kopitke,0,FALSE,FALSE
2016,Pickett,Independent:Laurence_Kotlikoff,Center,Laurence Kotlikoff,0,FALSE,FALSE
2016,Pickett,Independent:David_Limbaugh,Right,David Limbaugh,0,FALSE,FALSE
2016,Pickett,Independent:Marshall_Schoenke,Other,Marshall Schoenke,0,FALSE,FALSE
2016,Pickett,Independent:Cherunda_Fox,Other,Cherunda Fox,0,FALSE,FALSE
2016,Pickett,Americas,Right,Tom Hoefling,0,FALSE,FALSE
2016,Polk,Republican,Center-Right,Donald Trump,5097,TRUE,TRUE
2016,Polk,Democratic,Center-Left,Hillary Clinton,1252,FALSE,FALSE
2016,Polk,Libertarian,Center,Gary Johnson,114,FALSE,FALSE
2016,Polk,Green,Left,Jill Stein,26,FALSE,FALSE
2016,Polk,Independent:Mike_Smith,Right,Mike Smith,23,FALSE,FALSE
2016,Polk,Independent:Evan_McMullin,Center-Right,Evan McMullin,0,FALSE,FALSE
2016,Polk,Reform,Center,Rocky De La Fuente,4,FALSE,FALSE
2016,Polk,Socialist Workers,Far-Left,Alyson Kennedy,4,FALSE,FALSE
2016,Polk,Constitution,Far-Right,Darrell Castle,0,FALSE,FALSE
2016,Polk,Independent:Kyle_Kenley_Kopitke,Right,Kyle Kenley Kopitke,0,FALSE,FALSE
2016,Polk,Independent:Laurence_Kotlikoff,Center,Laurence Kotlikoff,0,FALSE,FALSE
2016,Polk,Independent:David_Limbaugh,Right,David Limbaugh,0,FALSE,FALSE
2016,Polk,Independent:Marshall_Schoenke,Other,Marshall Schoenke,0,FALSE,FALSE
2016,Polk,Independent:Cherunda_Fox,Other,Cherunda Fox,0,FALSE,FALSE
2016,Polk,Americas,Right,Tom Hoefling,0,FALSE,FALSE
2016,Putnam,Republican,Center-Right,Donald Trump,19002,TRUE,TRUE
2016,Putnam,Democratic,Center-Left,Hillary Clinton,6851,FALSE,FALSE
2016,Putnam,Libertarian,Center,Gary Johnson,757,FALSE,FALSE
2016,Putnam,Green,Left,Jill Stein,225,FALSE,FALSE
2016,Putnam,Independent:Mike_Smith,Right,Mike Smith,87,FALSE,FALSE
2016,Putnam,Independent:Evan_McMullin,Center-Right,Evan McMullin,163,FALSE,FALSE
2016,Putnam,Reform,Center,Rocky De La Fuente,39,FALSE,FALSE
2016,Putnam,Socialist Workers,Far-Left,Alyson Kennedy,24,FALSE,FALSE
2016,Putnam,Constitution,Far-Right,Darrell Castle,33,FALSE,FALSE
2016,Putnam,Independent:Kyle_Kenley_Kopitke,Right,Kyle Kenley Kopitke,0,FALSE,FALSE
2016,Putnam,Independent:Laurence_Kotlikoff,Center,Laurence Kotlikoff,0,FALSE,FALSE
2016,Putnam,Independent:David_Limbaugh,Right,David Limbaugh,0,FALSE,FALSE
2016,Putnam,Independent:Marshall_Schoenke,Other,Marshall Schoenke,1,FALSE,FALSE
2016,Putnam,Independent:Cherunda_Fox,Other,Cherunda Fox,0,FALSE,FALSE
2016,Putnam,Americas,Right,Tom Hoefling,30,FALSE,FALSE
2016,Rhea,Republican,Center-Right,Donald Trump,8660,TRUE,TRUE
2016,Rhea,Democratic,Center-Left,Hillary Clinton,1942,FALSE,FALSE
2016,Rhea,Libertarian,Center,Gary Johnson,221,FALSE,FALSE
2016,Rhea,Green,Left,Jill Stein,35,FALSE,FALSE
2016,Rhea,Independent:Mike_Smith,Right,Mike Smith,53,FALSE,FALSE
2016,Rhea,Independent:Evan_McMullin,Center-Right,Evan McMullin,94,FALSE,FALSE
2016,Rhea,Reform,Center,Rocky De La Fuente,32,FALSE,FALSE
2016,Rhea,Socialist Workers,Far-Left,Alyson Kennedy,13,FALSE,FALSE
2016,Rhea,Constitution,Far-Right,Darrell Castle,12,FALSE,FALSE
2016,Rhea,Independent:Kyle_Kenley_Kopitke,Right,Kyle Kenley Kopitke,0,FALSE,FALSE
2016,Rhea,Independent:Laurence_Kotlikoff,Center,Laurence Kotlikoff,0,FALSE,FALSE
2016,Rhea,Independent:David_Limbaugh,Right,David Limbaugh,0,FALSE,FALSE
2016,Rhea,Independent:Marshall_Schoenke,Other,Marshall Schoenke,0,FALSE,FALSE
2016,Rhea,Independent:Cherunda_Fox,Other,Cherunda Fox,0,FALSE,FALSE
2016,Rhea,Americas,Right,Tom Hoefling,0,FALSE,FALSE
2016,Roane,Republican,Center-Right,Donald Trump,15880,TRUE,TRUE
2016,Roane,Democratic,Center-Left,Hillary Clinton,4837,FALSE,FALSE
2016,Roane,Libertarian,Center,Gary Johnson,596,FALSE,FALSE
2016,Roane,Green,Left,Jill Stein,102,FALSE,FALSE
2016,Roane,Independent:Mike_Smith,Right,Mike Smith,87,FALSE,FALSE
2016,Roane,Independent:Evan_McMullin,Center-Right,Evan McMullin,0,FALSE,FALSE
2016,Roane,Reform,Center,Rocky De La Fuente,60,FALSE,FALSE
2016,Roane,Socialist Workers,Far-Left,Alyson Kennedy,40,FALSE,FALSE
2016,Roane,Constitution,Far-Right,Darrell Castle,67,FALSE,FALSE
2016,Roane,Independent:Kyle_Kenley_Kopitke,Right,Kyle Kenley Kopitke,0,FALSE,FALSE
2016,Roane,Independent:Laurence_Kotlikoff,Center,Laurence Kotlikoff,0,FALSE,FALSE
2016,Roane,Independent:David_Limbaugh,Right,David Limbaugh,0,FALSE,FALSE
2016,Roane,Independent:Marshall_Schoenke,Other,Marshall Schoenke,0,FALSE,FALSE
2016,Roane,Independent:Cherunda_Fox,Other,Cherunda Fox,0,FALSE,FALSE
2016,Roane,Americas,Right,Tom Hoefling,0,FALSE,FALSE
2016,Robertson,Republican,Center-Right,Donald Trump,19410,TRUE,TRUE
2016,Robertson,Democratic,Center-Left,Hillary Clinton,6637,FALSE,FALSE
2016,Robertson,Libertarian,Center,Gary Johnson,717,FALSE,FALSE
2016,Robertson,Green,Left,Jill Stein,161,FALSE,FALSE
2016,Robertson,Independent:Mike_Smith,Right,Mike Smith,64,FALSE,FALSE
2016,Robertson,Independent:Evan_McMullin,Center-Right,Evan McMullin,44,FALSE,FALSE
2016,Robertson,Reform,Center,Rocky De La Fuente,50,FALSE,FALSE
2016,Robertson,Socialist Workers,Far-Left,Alyson Kennedy,23,FALSE,FALSE
2016,Robertson,Constitution,Far-Right,Darrell Castle,4,FALSE,FALSE
2016,Robertson,Independent:Kyle_Kenley_Kopitke,Right,Kyle Kenley Kopitke,0,FALSE,FALSE
2016,Robertson,Independent:Laurence_Kotlikoff,Center,Laurence Kotlikoff,0,FALSE,FALSE
2016,Robertson,Independent:David_Limbaugh,Right,David Limbaugh,1,FALSE,FALSE
2016,Robertson,Independent:Marshall_Schoenke,Other,Marshall Schoenke,0,FALSE,FALSE
2016,Robertson,Independent:Cherunda_Fox,Other,Cherunda Fox,0,FALSE,FALSE
2016,Robertson,Americas,Right,Tom Hoefling,2,FALSE,FALSE
2016,Rutherford,Republican,Center-Right,Donald Trump,64515,TRUE,TRUE
2016,Rutherford,Democratic,Center-Left,Hillary Clinton,36706,FALSE,FALSE
2016,Rutherford,Libertarian,Center,Gary Johnson,3916,FALSE,FALSE
2016,Rutherford,Green,Left,Jill Stein,894,FALSE,FALSE
2016,Rutherford,Independent:Mike_Smith,Right,Mike Smith,360,FALSE,FALSE
2016,Rutherford,Independent:Evan_McMullin,Center-Right,Evan McMullin,638,FALSE,FALSE
2016,Rutherford,Reform,Center,Rocky De La Fuente,172,FALSE,FALSE
2016,Rutherford,Socialist Workers,Far-Left,Alyson Kennedy,133,FALSE,FALSE
2016,Rutherford,Constitution,Far-Right,Darrell Castle,65,FALSE,FALSE
2016,Rutherford,Independent:Kyle_Kenley_Kopitke,Right,Kyle Kenley Kopitke,0,FALSE,FALSE
2016,Rutherford,Independent:Laurence_Kotlikoff,Center,Laurence Kotlikoff,0,FALSE,FALSE
2016,Rutherford,Independent:David_Limbaugh,Right,David Limbaugh,30,FALSE,FALSE
2016,Rutherford,Independent:Marshall_Schoenke,Other,Marshall Schoenke,0,FALSE,FALSE
2016,Rutherford,Independent:Cherunda_Fox,Other,Cherunda Fox,0,FALSE,FALSE
2016,Rutherford,Americas,Right,Tom Hoefling,7,FALSE,FALSE
2016,Scott,Republican,Center-Right,Donald Trump,6044,TRUE,TRUE
2016,Scott,Democratic,Center-Left,Hillary Clinton,934,FALSE,FALSE
2016,Scott,Libertarian,Center,Gary Johnson,80,FALSE,FALSE
2016,Scott,Green,Left,Jill Stein,21,FALSE,FALSE
2016,Scott,Independent:Mike_Smith,Right,Mike Smith,28,FALSE,FALSE
2016,Scott,Independent:Evan_McMullin,Center-Right,Evan McMullin,0,FALSE,FALSE
2016,Scott,Reform,Center,Rocky De La Fuente,10,FALSE,FALSE
2016,Scott,Socialist Workers,Far-Left,Alyson Kennedy,6,FALSE,FALSE
2016,Scott,Constitution,Far-Right,Darrell Castle,0,FALSE,FALSE
2016,Scott,Independent:Kyle_Kenley_Kopitke,Right,Kyle Kenley Kopitke,0,FALSE,FALSE
2016,Scott,Independent:Laurence_Kotlikoff,Center,Laurence Kotlikoff,0,FALSE,FALSE
2016,Scott,Independent:David_Limbaugh,Right,David Limbaugh,0,FALSE,FALSE
2016,Scott,Independent:Marshall_Schoenke,Other,Marshall Schoenke,0,FALSE,FALSE
2016,Scott,Independent:Cherunda_Fox,Other,Cherunda Fox,0,FALSE,FALSE
2016,Scott,Americas,Right,Tom Hoefling,0,FALSE,FALSE
2016,Sequatchie,Republican,Center-Right,Donald Trump,4441,TRUE,TRUE
2016,Sequatchie,Democratic,Center-Left,Hillary Clinton,1053,FALSE,FALSE
2016,Sequatchie,Libertarian,Center,Gary Johnson,128,FALSE,FALSE
2016,Sequatchie,Green,Left,Jill Stein,25,FALSE,FALSE
2016,Sequatchie,Independent:Mike_Smith,Right,Mike Smith,17,FALSE,FALSE
2016,Sequatchie,Independent:Evan_McMullin,Center-Right,Evan McMullin,14,FALSE,FALSE
2016,Sequatchie,Reform,Center,Rocky De La Fuente,9,FALSE,FALSE
2016,Sequatchie,Socialist Workers,Far-Left,Alyson Kennedy,4,FALSE,FALSE
2016,Sequatchie,Constitution,Far-Right,Darrell Castle,3,FALSE,FALSE
2016,Sequatchie,Independent:Kyle_Kenley_Kopitke,Right,Kyle Kenley Kopitke,0,FALSE,FALSE
2016,Sequatchie,Independent:Laurence_Kotlikoff,Center,Laurence Kotlikoff,0,FALSE,FALSE
2016,Sequatchie,Independent:David_Limbaugh,Right,David Limbaugh,0,FALSE,FALSE
2016,Sequatchie,Independent:Marshall_Schoenke,Other,Marshall Schoenke,0,FALSE,FALSE
2016,Sequatchie,Independent:Cherunda_Fox,Other,Cherunda Fox,0,FALSE,FALSE
2016,Sequatchie,Americas,Right,Tom Hoefling,0,FALSE,FALSE
2016,Sevier,Republican,Center-Right,Donald Trump,28629,TRUE,TRUE
2016,Sevier,Democratic,Center-Left,Hillary Clinton,6297,FALSE,FALSE
2016,Sevier,Libertarian,Center,Gary Johnson,915,FALSE,FALSE
2016,Sevier,Green,Left,Jill Stein,212,FALSE,FALSE
2016,Sevier,Independent:Mike_Smith,Right,Mike Smith,78,FALSE,FALSE
2016,Sevier,Independent:Evan_McMullin,Center-Right,Evan McMullin,93,FALSE,FALSE
2016,Sevier,Reform,Center,Rocky De La Fuente,37,FALSE,FALSE
2016,Sevier,Socialist Workers,Far-Left,Alyson Kennedy,36,FALSE,FALSE
2016,Sevier,Constitution,Far-Right,Darrell Castle,13,FALSE,FALSE
2016,Sevier,Independent:Kyle_Kenley_Kopitke,Right,Kyle Kenley Kopitke,0,FALSE,FALSE
2016,Sevier,Independent:Laurence_Kotlikoff,Center,Laurence Kotlikoff,0,FALSE,FALSE
2016,Sevier,Independent:David_Limbaugh,Right,David Limbaugh,0,FALSE,FALSE
2016,Sevier,Independent:Marshall_Schoenke,Other,Marshall Schoenke,0,FALSE,FALSE
2016,Sevier,Independent:Cherunda_Fox,Other,Cherunda Fox,0,FALSE,FALSE
2016,Sevier,Americas,Right,Tom Hoefling,2,FALSE,FALSE
2016,Shelby,Republican,Center-Right,Donald Trump,116344,TRUE,FALSE
2016,Shelby,Democratic,Center-Left,Hillary Clinton,208992,FALSE,TRUE
2016,Shelby,Libertarian,Center,Gary Johnson,6939,FALSE,FALSE
2016,Shelby,Green,Left,Jill Stein,1986,FALSE,FALSE
2016,Shelby,Independent:Mike_Smith,Right,Mike Smith,619,FALSE,FALSE
2016,Shelby,Independent:Evan_McMullin,Center-Right,Evan McMullin,1398,FALSE,FALSE
2016,Shelby,Reform,Center,Rocky De La Fuente,540,FALSE,FALSE
2016,Shelby,Socialist Workers,Far-Left,Alyson Kennedy,358,FALSE,FALSE
2016,Shelby,Constitution,Far-Right,Darrell Castle,195,FALSE,FALSE
2016,Shelby,Independent:Kyle_Kenley_Kopitke,Right,Kyle Kenley Kopitke,0,FALSE,FALSE
2016,Shelby,Independent:Laurence_Kotlikoff,Center,Laurence Kotlikoff,1,FALSE,FALSE
2016,Shelby,Independent:David_Limbaugh,Right,David Limbaugh,0,FALSE,FALSE
2016,Shelby,Independent:Marshall_Schoenke,Other,Marshall Schoenke,0,FALSE,FALSE
2016,Shelby,Independent:Cherunda_Fox,Other,Cherunda Fox,1,FALSE,FALSE
2016,Shelby,Americas,Right,Tom Hoefling,10,FALSE,FALSE
2016,Smith,Republican,Center-Right,Donald Trump,5494,TRUE,TRUE
2016,Smith,Democratic,Center-Left,Hillary Clinton,1689,FALSE,FALSE
2016,Smith,Libertarian,Center,Gary Johnson,171,FALSE,FALSE
2016,Smith,Green,Left,Jill Stein,30,FALSE,FALSE
2016,Smith,Independent:Mike_Smith,Right,Mike Smith,19,FALSE,FALSE
2016,Smith,Independent:Evan_McMullin,Center-Right,Evan McMullin,7,FALSE,FALSE
2016,Smith,Reform,Center,Rocky De La Fuente,6,FALSE,FALSE
2016,Smith,Socialist Workers,Far-Left,Alyson Kennedy,11,FALSE,FALSE
2016,Smith,Constitution,Far-Right,Darrell Castle,7,FALSE,FALSE
2016,Smith,Independent:Kyle_Kenley_Kopitke,Right,Kyle Kenley Kopitke,0,FALSE,FALSE
2016,Smith,Independent:Laurence_Kotlikoff,Center,Laurence Kotlikoff,0,FALSE,FALSE
2016,Smith,Independent:David_Limbaugh,Right,David Limbaugh,1,FALSE,FALSE
2016,Smith,Independent:Marshall_Schoenke,Other,Marshall Schoenke,0,FALSE,FALSE
2016,Smith,Independent:Cherunda_Fox,Other,Cherunda Fox,0,FALSE,FALSE
2016,Smith,Americas,Right,Tom Hoefling,1,FALSE,FALSE
2016,Stewart,Republican,Center-Right,Donald Trump,3864,TRUE,TRUE
2016,Stewart,Democratic,Center-Left,Hillary Clinton,1222,FALSE,FALSE
2016,Stewart,Libertarian,Center,Gary Johnson,147,FALSE,FALSE
2016,Stewart,Green,Left,Jill Stein,21,FALSE,FALSE
2016,Stewart,Independent:Mike_Smith,Right,Mike Smith,12,FALSE,FALSE
2016,Stewart,Independent:Evan_McMullin,Center-Right,Evan McMullin,12,FALSE,FALSE
2016,Stewart,Reform,Center,Rocky De La Fuente,13,FALSE,FALSE
2016,Stewart,Socialist Workers,Far-Left,Alyson Kennedy,4,FALSE,FALSE
2016,Stewart,Constitution,Far-Right,Darrell Castle,4,FALSE,FALSE
2016,Stewart,Independent:Kyle_Kenley_Kopitke,Right,Kyle Kenley Kopitke,0,FALSE,FALSE
2016,Stewart,Independent:Laurence_Kotlikoff,Center,Laurence Kotlikoff,0,FALSE,FALSE
2016,Stewart,Independent:David_Limbaugh,Right,David Limbaugh,0,FALSE,FALSE
2016,Stewart,Independent:Marshall_Schoenke,Other,Marshall Schoenke,0,FALSE,FALSE
2016,Stewart,Independent:Cherunda_Fox,Other,Cherunda Fox,0,FALSE,FALSE
2016,Stewart,Americas,Right,Tom Hoefling,0,FALSE,FALSE
2016,Sullivan,Republican,Center-Right,Donald Trump,46979,TRUE,TRUE
2016,Sullivan,Democratic,Center-Left,Hillary Clinton,12578,FALSE,FALSE
2016,Sullivan,Libertarian,Center,Gary Johnson,1793,FALSE,FALSE
2016,Sullivan,Green,Left,Jill Stein,355,FALSE,FALSE
2016,Sullivan,Independent:Mike_Smith,Right,Mike Smith,170,FALSE,FALSE
2016,Sullivan,Independent:Evan_McMullin,Center-Right,Evan McMullin,171,FALSE,FALSE
2016,Sullivan,Reform,Center,Rocky De La Fuente,96,FALSE,FALSE
2016,Sullivan,Socialist Workers,Far-Left,Alyson Kennedy,73,FALSE,FALSE
2016,Sullivan,Constitution,Far-Right,Darrell Castle,54,FALSE,FALSE
2016,Sullivan,Independent:Kyle_Kenley_Kopitke,Right,Kyle Kenley Kopitke,0,FALSE,FALSE
2016,Sullivan,Independent:Laurence_Kotlikoff,Center,Laurence Kotlikoff,0,FALSE,FALSE
2016,Sullivan,Independent:David_Limbaugh,Right,David Limbaugh,0,FALSE,FALSE
2016,Sullivan,Independent:Marshall_Schoenke,Other,Marshall Schoenke,0,FALSE,FALSE
2016,Sullivan,Independent:Cherunda_Fox,Other,Cherunda Fox,0,FALSE,FALSE
2016,Sullivan,Americas,Right,Tom Hoefling,9,FALSE,FALSE
2016,Sumner,Republican,Center-Right,Donald Trump,50129,TRUE,TRUE
2016,Sumner,Democratic,Center-Left,Hillary Clinton,18161,FALSE,FALSE
2016,Sumner,Libertarian,Center,Gary Johnson,2102,FALSE,FALSE
2016,Sumner,Green,Left,Jill Stein,369,FALSE,FALSE
2016,Sumner,Independent:Mike_Smith,Right,Mike Smith,176,FALSE,FALSE
2016,Sumner,Independent:Evan_McMullin,Center-Right,Evan McMullin,367,FALSE,FALSE
2016,Sumner,Reform,Center,Rocky De La Fuente,102,FALSE,FALSE
2016,Sumner,Socialist Workers,Far-Left,Alyson Kennedy,75,FALSE,FALSE
2016,Sumner,Constitution,Far-Right,Darrell Castle,22,FALSE,FALSE
2016,Sumner,Independent:Kyle_Kenley_Kopitke,Right,Kyle Kenley Kopitke,0,FALSE,FALSE
2016,Sumner,Independent:Laurence_Kotlikoff,Center,Laurence Kotlikoff,0,FALSE,FALSE
2016,Sumner,Independent:David_Limbaugh,Right,David Limbaugh,0,FALSE,FALSE
2016,Sumner,Independent:Marshall_Schoenke,Other,Marshall Schoenke,0,FALSE,FALSE
2016,Sumner,Independent:Cherunda_Fox,Other,Cherunda Fox,0,FALSE,FALSE
2016,Sumner,Americas,Right,Tom Hoefling,2,FALSE,FALSE
2016,Tipton,Republican,Center-Right,Donald Trump,16910,TRUE,TRUE
2016,Tipton,Democratic,Center-Left,Hillary Clinton,5785,FALSE,FALSE
2016,Tipton,Libertarian,Center,Gary Johnson,485,FALSE,FALSE
2016,Tipton,Green,Left,Jill Stein,90,FALSE,FALSE
2016,Tipton,Independent:Mike_Smith,Right,Mike Smith,53,FALSE,FALSE
2016,Tipton,Independent:Evan_McMullin,Center-Right,Evan McMullin,63,FALSE,FALSE
2016,Tipton,Reform,Center,Rocky De La Fuente,40,FALSE,FALSE
2016,Tipton,Socialist Workers,Far-Left,Alyson Kennedy,33,FALSE,FALSE
2016,Tipton,Constitution,Far-Right,Darrell Castle,22,FALSE,FALSE
2016,Tipton,Independent:Kyle_Kenley_Kopitke,Right,Kyle Kenley Kopitke,0,FALSE,FALSE
2016,Tipton,Independent:Laurence_Kotlikoff,Center,Laurence Kotlikoff,0,FALSE,FALSE
2016,Tipton,Independent:David_Limbaugh,Right,David Limbaugh,0,FALSE,FALSE
2016,Tipton,Independent:Marshall_Schoenke,Other,Marshall Schoenke,0,FALSE,FALSE
