YEAR,ELECTYPE,LOCALITY,COUNTY,STATEFP,PRECINCT,PRECINCT_NAME,OFFICENAME,CANDIDATE,PARTY,VOTES
2010,PRIMARY,STATE,Cheatham,47,4-2,New Hope,Tennessee Governor,James Reesor,Independent,0
2010,PRIMARY,STATE,Cheatham,47,4-2,New Hope,Tennessee Governor,Brandon Dodds,Independent,0
2010,PRIMARY,STATE,Cheatham,47,4-2,New Hope,Tennessee Governor,Thomas E. Smith II,Independent,0
2010,PRIMARY,STATE,Cheatham,47,4-2,New Hope,Tennessee Governor,Samuel David Duck,Independent,0
2010,PRIMARY,STATE,Cheatham,47,4-2,New Hope,Tennessee Governor,Howard M. Switzer,Green,0
2010,PRIMARY,STATE,Cheatham,47,4-2,New Hope,Tennessee Governor,David Gatchell,Independent,0
2010,PRIMARY,STATE,Cheatham,47,4-2,New Hope,Tennessee Governor,Carl (Twofeathers) Whitaker,Independent,1
2010,PRIMARY,STATE,Cheatham,47,4-2,New Hope,Tennessee Governor,June Griffin,Independent,0
2010,PRIMARY,STATE,Cheatham,47,4-2,New Hope,Tennessee Governor,James Lee,Write-In,0
2010,PRIMARY,STATE,Cheatham,47,4-2,New Hope,Tennessee Governor,Toni K. Hall,Independent,0
2010,PRIMARY,STATE,Cheatham,47,4-2,New Hope,Tennessee Governor,Basil Marceaux,Write-In,0
2010,PRIMARY,STATE,Cheatham,47,4-2,New Hope,Tennessee Governor,Mike Knois,Independent,0
2010,PRIMARY,STATE,Cheatham,47,4-2,New Hope,Tennessee Governor,Gary Nugent,Write-In,0
2010,PRIMARY,STATE,Cheatham,47,4-2,New Hope,Tennessee Governor,Boyce T. McCall,Independent,0
2010,PRIMARY,FEDERAL,Cheatham,47,4-2,New Hope,United States House of Representatives District 7,Marsha Blackburn,Republican,17
2010,PRIMARY,FEDERAL,Cheatham,47,4-2,New Hope,United States House of Representatives District 7,Greg Rabidoux,Democrat,7
2010,PRIMARY,FEDERAL,Cheatham,47,4-2,New Hope,United States House of Representatives District 7,J. W. (Bill) Stone,Independent,1
2010,PRIMARY,STATE,Cheatham,47,4-2,New Hope,Tennessee House of Representatives District 78,Phillip Johnson,Republican,13
2010,PRIMARY,STATE,Cheatham,47,4-2,New Hope,Tennessee House of Representatives District 78,Danny R. Twork,Democrat,16
2010,PRIMARY,STATE,Cheatham,47,4-3,Sycamore,Tennessee Governor,Bill Haslam,Republican,428
2010,PRIMARY,STATE,Cheatham,47,4-3,Sycamore,Tennessee Governor,Donald Ray McFolin,Independent,0
2010,PRIMARY,STATE,Cheatham,47,4-3,Sycamore,Tennessee Governor,Mike McWherter,Democrat,170
2010,PRIMARY,STATE,Cheatham,47,4-3,Sycamore,Tennessee Governor,Linda Kay Perry,Independent,0
2010,PRIMARY,STATE,Cheatham,47,4-3,Sycamore,Tennessee Governor,Bayron Binkley,Independent,3
2010,PRIMARY,STATE,Cheatham,47,4-3,Sycamore,Tennessee Governor,James Reesor,Independent,1
2010,PRIMARY,STATE,Cheatham,47,4-3,Sycamore,Tennessee Governor,Brandon Dodds,Independent,0
2010,PRIMARY,STATE,Cheatham,47,4-3,Sycamore,Tennessee Governor,Thomas E. Smith II,Independent,0
2010,PRIMARY,STATE,Cheatham,47,4-3,Sycamore,Tennessee Governor,Samuel David Duck,Independent,1
2010,PRIMARY,STATE,Cheatham,47,4-3,Sycamore,Tennessee Governor,Howard M. Switzer,Green,0
2010,PRIMARY,STATE,Cheatham,47,4-3,Sycamore,Tennessee Governor,David Gatchell,Independent,0
2010,PRIMARY,STATE,Cheatham,47,4-3,Sycamore,Tennessee Governor,Carl (Twofeathers) Whitaker,Independent,1
2010,PRIMARY,STATE,Cheatham,47,4-3,Sycamore,Tennessee Governor,June Griffin,Independent,1
2010,PRIMARY,STATE,Cheatham,47,4-3,Sycamore,Tennessee Governor,James Lee,Write-In,0
2010,PRIMARY,STATE,Cheatham,47,4-3,Sycamore,Tennessee Governor,Toni K. Hall,Independent,2
2010,PRIMARY,STATE,Cheatham,47,4-3,Sycamore,Tennessee Governor,Basil Marceaux,Write-In,0
2010,PRIMARY,STATE,Cheatham,47,4-3,Sycamore,Tennessee Governor,Mike Knois,Independent,0
2010,PRIMARY,STATE,Cheatham,47,4-3,Sycamore,Tennessee Governor,Gary Nugent,Write-In,0
2010,PRIMARY,STATE,Cheatham,47,4-3,Sycamore,Tennessee Governor,Boyce T. McCall,Independent,0
2010,PRIMARY,FEDERAL,Cheatham,47,4-3,Sycamore,United States House of Representatives District 5,David Hall,Republican,368
2010,PRIMARY,FEDERAL,Cheatham,47,4-3,Sycamore,United States House of Representatives District 5,Jim Cooper,Democrat,219
2010,PRIMARY,FEDERAL,Cheatham,47,4-3,Sycamore,United States House of Representatives District 5,Stephen W. Collings,Independent,1
2010,PRIMARY,FEDERAL,Cheatham,47,4-3,Sycamore,United States House of Representatives District 5,Bill Crook,Independent,0
2010,PRIMARY,FEDERAL,Cheatham,47,4-3,Sycamore,United States House of Representatives District 5,John P. Miglietta,Green,0
2010,PRIMARY,FEDERAL,Cheatham,47,4-3,Sycamore,United States House of Representatives District 5,Jackie Miller,Independent,0
2010,PRIMARY,FEDERAL,Cheatham,47,4-3,Sycamore,United States House of Representatives District 5,Joe D. Moore Jr,Independent,0
2010,PRIMARY,FEDERAL,Cheatham,47,4-3,Sycamore,United States House of Representatives District 5,John (Big John) Smith,Independent,3
2010,PRIMARY,FEDERAL,Cheatham,47,4-3,Sycamore,United States House of Representatives District 5,Clark Taylor,Independent,1
2010,PRIMARY,FEDERAL,Cheatham,47,4-3,Sycamore,United States House of Representatives District 5,James G. Whitfield II,Independent,0
2010,PRIMARY,STATE,Cheatham,47,4-3,Sycamore,Tennessee House of Representatives District 78,Phillip Johnson,Republican,432
2010,PRIMARY,STATE,Cheatham,47,4-3,Sycamore,Tennessee House of Representatives District 78,Danny R. Twork,Democrat,156
2010,PRIMARY,STATE,Cheatham,47,5-1,Two Rivers,Tennessee Governor,Bill Haslam,Republican,278
2010,PRIMARY,STATE,Cheatham,47,5-1,Two Rivers,Tennessee Governor,Donald Ray McFolin,Independent,0
2010,PRIMARY,STATE,Cheatham,47,5-1,Two Rivers,Tennessee Governor,Mike McWherter,Democrat,135
2010,PRIMARY,STATE,Cheatham,47,5-1,Two Rivers,Tennessee Governor,Linda Kay Perry,Independent,1
2010,PRIMARY,STATE,Cheatham,47,5-1,Two Rivers,Tennessee Governor,Bayron Binkley,Independent,3
2010,PRIMARY,STATE,Cheatham,47,5-1,Two Rivers,Tennessee Governor,James Reesor,Independent,1
2010,PRIMARY,STATE,Cheatham,47,5-1,Two Rivers,Tennessee Governor,Brandon Dodds,Independent,0
2010,PRIMARY,STATE,Cheatham,47,5-1,Two Rivers,Tennessee Governor,Thomas E. Smith II,Independent,1
2010,PRIMARY,STATE,Cheatham,47,5-1,Two Rivers,Tennessee Governor,Samuel David Duck,Independent,0
2010,PRIMARY,STATE,Cheatham,47,5-1,Two Rivers,Tennessee Governor,Howard M. Switzer,Green,0
2010,PRIMARY,STATE,Cheatham,47,5-1,Two Rivers,Tennessee Governor,David Gatchell,Independent,0
2010,PRIMARY,STATE,Cheatham,47,5-1,Two Rivers,Tennessee Governor,Carl (Twofeathers) Whitaker,Independent,5
2010,PRIMARY,STATE,Cheatham,47,5-1,Two Rivers,Tennessee Governor,June Griffin,Independent,0
2010,PRIMARY,STATE,Cheatham,47,5-1,Two Rivers,Tennessee Governor,James Lee,Write-In,0
2010,PRIMARY,STATE,Cheatham,47,5-1,Two Rivers,Tennessee Governor,Toni K. Hall,Independent,0
2010,PRIMARY,STATE,Cheatham,47,5-1,Two Rivers,Tennessee Governor,Basil Marceaux,Write-In,0
2010,PRIMARY,STATE,Cheatham,47,5-1,Two Rivers,Tennessee Governor,Mike Knois,Independent,0
2010,PRIMARY,STATE,Cheatham,47,5-1,Two Rivers,Tennessee Governor,Gary Nugent,Write-In,0
2010,PRIMARY,STATE,Cheatham,47,5-1,Two Rivers,Tennessee Governor,Boyce T. McCall,Independent,0
2010,PRIMARY,FEDERAL,Cheatham,47,5-1,Two Rivers,United States House of Representatives District 7,Marsha Blackburn,Republican,275
2010,PRIMARY,FEDERAL,Cheatham,47,5-1,Two Rivers,United States House of Representatives District 7,Greg Rabidoux,Democrat,117
2010,PRIMARY,FEDERAL,Cheatham,47,5-1,Two Rivers,United States House of Representatives District 7,J. W. (Bill) Stone,Independent,21
2010,PRIMARY,STATE,Cheatham,47,5-1,Two Rivers,Tennessee House of Representatives District 78,Phillip Johnson,Republican,284
2010,PRIMARY,STATE,Cheatham,47,5-1,Two Rivers,Tennessee House of Representatives District 78,Danny R. Twork,Democrat,134
2010,PRIMARY,STATE,Cheatham,47,5-2,Pegram,Tennessee Governor,Bill Haslam,Republican,891
2010,PRIMARY,STATE,Cheatham,47,5-2,Pegram,Tennessee Governor,Donald Ray McFolin,Independent,0
2010,PRIMARY,STATE,Cheatham,47,5-2,Pegram,Tennessee Governor,Mike McWherter,Democrat,361
2010,PRIMARY,STATE,Cheatham,47,5-2,Pegram,Tennessee Governor,Linda Kay Perry,Independent,0
2010,PRIMARY,STATE,Cheatham,47,5-2,Pegram,Tennessee Governor,Bayron Binkley,Independent,8
2010,PRIMARY,STATE,Cheatham,47,5-2,Pegram,Tennessee Governor,James Reesor,Independent,0
2010,PRIMARY,STATE,Cheatham,47,5-2,Pegram,Tennessee Governor,Brandon Dodds,Independent,1
2010,PRIMARY,STATE,Cheatham,47,5-2,Pegram,Tennessee Governor,Thomas E. Smith II,Independent,0
2010,PRIMARY,STATE,Cheatham,47,5-2,Pegram,Tennessee Governor,Samuel David Duck,Independent,2
2010,PRIMARY,STATE,Cheatham,47,5-2,Pegram,Tennessee Governor,Howard M. Switzer,Green,1
2010,PRIMARY,STATE,Cheatham,47,5-2,Pegram,Tennessee Governor,David Gatchell,Independent,0
2010,PRIMARY,STATE,Cheatham,47,5-2,Pegram,Tennessee Governor,Carl (Twofeathers) Whitaker,Independent,4
2010,PRIMARY,STATE,Cheatham,47,5-2,Pegram,Tennessee Governor,June Griffin,Independent,1
2010,PRIMARY,STATE,Cheatham,47,5-2,Pegram,Tennessee Governor,James Lee,Write-In,0
2010,PRIMARY,STATE,Cheatham,47,5-2,Pegram,Tennessee Governor,Toni K. Hall,Independent,0
2010,PRIMARY,STATE,Cheatham,47,5-2,Pegram,Tennessee Governor,Basil Marceaux,Write-In,0
2010,PRIMARY,STATE,Cheatham,47,5-2,Pegram,Tennessee Governor,Mike Knois,Independent,1
2010,PRIMARY,STATE,Cheatham,47,5-2,Pegram,Tennessee Governor,Gary Nugent,Write-In,0
2010,PRIMARY,STATE,Cheatham,47,5-2,Pegram,Tennessee Governor,Boyce T. McCall,Independent,0
2010,PRIMARY,FEDERAL,Cheatham,47,5-2,Pegram,United States House of Representatives District 5,David Hall,Republican,774
2010,PRIMARY,FEDERAL,Cheatham,47,5-2,Pegram,United States House of Representatives District 5,Jim Cooper,Democrat,452
2010,PRIMARY,FEDERAL,Cheatham,47,5-2,Pegram,United States House of Representatives District 5,Stephen W. Collings,Independent,4
2010,PRIMARY,FEDERAL,Cheatham,47,5-2,Pegram,United States House of Representatives District 5,Bill Crook,Independent,2
2010,PRIMARY,FEDERAL,Cheatham,47,5-2,Pegram,United States House of Representatives District 5,John P. Miglietta,Green,4
2010,PRIMARY,FEDERAL,Cheatham,47,5-2,Pegram,United States House of Representatives District 5,Jackie Miller,Independent,2
2010,PRIMARY,FEDERAL,Cheatham,47,5-2,Pegram,United States House of Representatives District 5,Joe D. Moore Jr,Independent,0
2010,PRIMARY,FEDERAL,Cheatham,47,5-2,Pegram,United States House of Representatives District 5,John (Big John) Smith,Independent,5
2010,PRIMARY,FEDERAL,Cheatham,47,5-2,Pegram,United States House of Representatives District 5,Clark Taylor,Independent,0
2010,PRIMARY,FEDERAL,Cheatham,47,5-2,Pegram,United States House of Representatives District 5,James G. Whitfield II,Independent,0
2010,PRIMARY,STATE,Cheatham,47,5-2,Pegram,Tennessee House of Representatives District 78,Phillip Johnson,Republican,900
2010,PRIMARY,STATE,Cheatham,47,5-2,Pegram,Tennessee House of Representatives District 78,Danny R. Twork,Democrat,335
2010,PRIMARY,STATE,Cheatham,47,6-1,Harpeth,Tennessee Governor,Bill Haslam,Republican,1382
2010,PRIMARY,STATE,Cheatham,47,6-1,Harpeth,Tennessee Governor,Donald Ray McFolin,Independent,0
2010,PRIMARY,STATE,Cheatham,47,6-1,Harpeth,Tennessee Governor,Mike McWherter,Democrat,563
2010,PRIMARY,STATE,Cheatham,47,6-1,Harpeth,Tennessee Governor,Linda Kay Perry,Independent,2
2010,PRIMARY,STATE,Cheatham,47,6-1,Harpeth,Tennessee Governor,Bayron Binkley,Independent,10
2010,PRIMARY,STATE,Cheatham,47,6-1,Harpeth,Tennessee Governor,James Reesor,Independent,1
2010,PRIMARY,STATE,Cheatham,47,6-1,Harpeth,Tennessee Governor,Brandon Dodds,Independent,4
2010,PRIMARY,STATE,Cheatham,47,6-1,Harpeth,Tennessee Governor,Thomas E. Smith II,Independent,1
2010,PRIMARY,STATE,Cheatham,47,6-1,Harpeth,Tennessee Governor,Samuel David Duck,Independent,5
2010,PRIMARY,STATE,Cheatham,47,6-1,Harpeth,Tennessee Governor,Howard M. Switzer,Green,6
2010,PRIMARY,STATE,Cheatham,47,6-1,Harpeth,Tennessee Governor,David Gatchell,Independent,0
2010,PRIMARY,STATE,Cheatham,47,6-1,Harpeth,Tennessee Governor,Carl (Twofeathers) Whitaker,Independent,7
2010,PRIMARY,STATE,Cheatham,47,6-1,Harpeth,Tennessee Governor,June Griffin,Independent,0
2010,PRIMARY,STATE,Cheatham,47,6-1,Harpeth,Tennessee Governor,James Lee,Write-In,0
2010,PRIMARY,STATE,Cheatham,47,6-1,Harpeth,Tennessee Governor,Toni K. Hall,Independent,3
2010,PRIMARY,STATE,Cheatham,47,6-1,Harpeth,Tennessee Governor,Basil Marceaux,Write-In,0
2010,PRIMARY,STATE,Cheatham,47,6-1,Harpeth,Tennessee Governor,Mike Knois,Independent,0
2010,PRIMARY,STATE,Cheatham,47,6-1,Harpeth,Tennessee Governor,Gary Nugent,Write-In,0
2010,PRIMARY,STATE,Cheatham,47,6-1,Harpeth,Tennessee Governor,Boyce T. McCall,Independent,0
2010,PRIMARY,FEDERAL,Cheatham,47,6-1,Harpeth,United States House of Representatives District 5,David Hall,Republican,40
2010,PRIMARY,FEDERAL,Cheatham,47,6-1,Harpeth,United States House of Representatives District 5,Jim Cooper,Democrat,50
2010,PRIMARY,FEDERAL,Cheatham,47,6-1,Harpeth,United States House of Representatives District 5,Stephen W. Collings,Independent,1
2010,PRIMARY,FEDERAL,Cheatham,47,6-1,Harpeth,United States House of Representatives District 5,Bill Crook,Independent,0
2010,PRIMARY,FEDERAL,Cheatham,47,6-1,Harpeth,United States House of Representatives District 5,John P. Miglietta,Green,0
2010,PRIMARY,FEDERAL,Cheatham,47,6-1,Harpeth,United States House of Representatives District 5,Jackie Miller,Independent,1
2010,PRIMARY,FEDERAL,Cheatham,47,6-1,Harpeth,United States House of Representatives District 5,Joe D. Moore Jr,Independent,0
2010,PRIMARY,FEDERAL,Cheatham,47,6-1,Harpeth,United States House of Representatives District 5,John (Big John) Smith,Independent,0
2010,PRIMARY,FEDERAL,Cheatham,47,6-1,Harpeth,United States House of Representatives District 5,Clark Taylor,Independent,0
2010,PRIMARY,FEDERAL,Cheatham,47,6-1,Harpeth,United States House of Representatives District 5,James G. Whitfield II,Independent,0
2010,PRIMARY,FEDERAL,Cheatham,47,6-1,Harpeth,United States House of Representatives District 7,Marsha Blackburn,Republican,1299
2010,PRIMARY,FEDERAL,Cheatham,47,6-1,Harpeth,United States House of Representatives District 7,Greg Rabidoux,Democrat,513
2010,PRIMARY,FEDERAL,Cheatham,47,6-1,Harpeth,United States House of Representatives District 7,J. W. (Bill) Stone,Independent,43
2010,PRIMARY,STATE,Cheatham,47,6-1,Harpeth,Tennessee House of Representatives District 78,Phillip Johnson,Republican,1433
2010,PRIMARY,STATE,Cheatham,47,6-1,Harpeth,Tennessee House of Representatives District 78,Danny R. Twork,Democrat,515
2008,PRIMARY,FEDERAL,Cheatham,47,1-1,County Library,United States President,Barack Obama,Democrat,839
2008,PRIMARY,FEDERAL,Cheatham,47,1-1,County Library,United States President,John McCain,Republican,1271
2008,PRIMARY,FEDERAL,Cheatham,47,1-1,County Library,United States President,Chuck Baldwin,Constitution,10
2008,PRIMARY,FEDERAL,Cheatham,47,1-1,County Library,United States President,Bob Barr,Libertarian,5
2008,PRIMARY,FEDERAL,Cheatham,47,1-1,County Library,United States President,Charles Jay,Boston Tea,0
2008,PRIMARY,FEDERAL,Cheatham,47,1-1,County Library,United States President,Cynthia McKinney,Green,1
2008,PRIMARY,FEDERAL,Cheatham,47,1-1,County Library,United States President,Brian Moore,Socialist,0
2008,PRIMARY,FEDERAL,Cheatham,47,1-1,County Library,United States President,Ralph Nader,Independent,17
2008,PRIMARY,FEDERAL,Cheatham,47,1-1,County Library,United States Senate,Robert D. Tuke,Democrat,605
2008,PRIMARY,FEDERAL,Cheatham,47,1-1,County Library,United States Senate,Lamar Alexander,Republican,1263
2008,PRIMARY,FEDERAL,Cheatham,47,1-1,County Library,United States Senate,Edward L. Buck,Independent,38
2008,PRIMARY,FEDERAL,Cheatham,47,1-1,County Library,United States Senate,Christopher G. Fenner,Independent,8
2008,PRIMARY,FEDERAL,Cheatham,47,1-1,County Library,United States Senate,David Gatchell,Independent,5
2008,PRIMARY,FEDERAL,Cheatham,47,1-1,County Library,United States Senate,Ed Lawhorn,Independent,11
2008,PRIMARY,FEDERAL,Cheatham,47,1-1,County Library,United States Senate,Daniel Towers Lewis,Libertarian,8
2008,PRIMARY,FEDERAL,Cheatham,47,1-1,County Library,United States Senate,Chris Lugo,Green,19
2008,PRIMARY,FEDERAL,Cheatham,47,1-1,County Library,United States Senate,Casey Gouge,Write-In,0
2008,PRIMARY,FEDERAL,Cheatham,47,1-1,County Library,United States House of Representatives District 5,Jim Cooper,Democrat,1157
2008,PRIMARY,FEDERAL,Cheatham,47,1-1,County Library,United States House of Representatives District 5,Gerard Donovan,Republican,741
2008,PRIMARY,FEDERAL,Cheatham,47,1-1,County Library,United States House of Representatives District 5,Jon Jackson,Independent,56
2008,PRIMARY,FEDERAL,Cheatham,47,1-1,County Library,United States House of Representatives District 5,John P. Miglietta,Green,14
2008,PRIMARY,FEDERAL,Cheatham,47,1-1,County Library,United States House of Representatives District 5,Kelly A. Truman,Write-In,0
2008,PRIMARY,FEDERAL,Cheatham,47,1-1,County Library,United States House of Representatives District 5,Thomas F. Kovach,Write-In,0
2008,PRIMARY,FEDERAL,Cheatham,47,1-1,County Library,United States House of Representatives District 5,Wilson Hubbell,Write-In,0
2008,PRIMARY,STATE,Cheatham,47,1-1,County Library,Tennessee Senate District 22,Tim Barnes,Democrat,1023
2008,PRIMARY,STATE,Cheatham,47,1-1,County Library,Tennessee Senate District 22,Rosalind Kurita,Write-In,780
2008,PRIMARY,STATE,Cheatham,47,1-1,County Library,Tennessee House of Representatives District 78,David W. Davidson,Democrat,907
2008,PRIMARY,STATE,Cheatham,47,1-1,County Library,Tennessee House of Representatives District 78,Phillip Johnson,Republican,1086
2008,PRIMARY,FEDERAL,Cheatham,47,2-2,East Cheatham,United States President,Barack Obama,Democrat,677
2008,PRIMARY,FEDERAL,Cheatham,47,2-2,East Cheatham,United States President,John McCain,Republican,1675
2008,PRIMARY,FEDERAL,Cheatham,47,2-2,East Cheatham,United States President,Chuck Baldwin,Constitution,3
2008,PRIMARY,FEDERAL,Cheatham,47,2-2,East Cheatham,United States President,Bob Barr,Libertarian,6
2008,PRIMARY,FEDERAL,Cheatham,47,2-2,East Cheatham,United States President,Charles Jay,Boston Tea,1
2008,PRIMARY,FEDERAL,Cheatham,47,2-2,East Cheatham,United States President,Cynthia McKinney,Green,0
2008,PRIMARY,FEDERAL,Cheatham,47,2-2,East Cheatham,United States President,Brian Moore,Socialist,1
2008,PRIMARY,FEDERAL,Cheatham,47,2-2,East Cheatham,United States President,Ralph Nader,Independent,18
2008,PRIMARY,FEDERAL,Cheatham,47,2-2,East Cheatham,United States Senate,Robert D. Tuke,Democrat,573
2008,PRIMARY,FEDERAL,Cheatham,47,2-2,East Cheatham,United States Senate,Lamar Alexander,Republican,1540
2008,PRIMARY,FEDERAL,Cheatham,47,2-2,East Cheatham,United States Senate,Edward L. Buck,Independent,57
2008,PRIMARY,FEDERAL,Cheatham,47,2-2,East Cheatham,United States Senate,Christopher G. Fenner,Independent,6
2008,PRIMARY,FEDERAL,Cheatham,47,2-2,East Cheatham,United States Senate,David Gatchell,Independent,8
2008,PRIMARY,FEDERAL,Cheatham,47,2-2,East Cheatham,United States Senate,Ed Lawhorn,Independent,10
2008,PRIMARY,FEDERAL,Cheatham,47,2-2,East Cheatham,United States Senate,Daniel Towers Lewis,Libertarian,7
2008,PRIMARY,FEDERAL,Cheatham,47,2-2,East Cheatham,United States Senate,Chris Lugo,Green,9
2008,PRIMARY,FEDERAL,Cheatham,47,2-2,East Cheatham,United States Senate,Casey Gouge,Write-In,0
2008,PRIMARY,FEDERAL,Cheatham,47,2-2,East Cheatham,United States House of Representatives District 5,Jim Cooper,Democrat,1175
2008,PRIMARY,FEDERAL,Cheatham,47,2-2,East Cheatham,United States House of Representatives District 5,Gerard Donovan,Republican,962
2008,PRIMARY,FEDERAL,Cheatham,47,2-2,East Cheatham,United States House of Representatives District 5,Jon Jackson,Independent,42
2008,PRIMARY,FEDERAL,Cheatham,47,2-2,East Cheatham,United States House of Representatives District 5,John P. Miglietta,Green,14
2008,PRIMARY,FEDERAL,Cheatham,47,2-2,East Cheatham,United States House of Representatives District 5,Kelly A. Truman,Write-In,0
2008,PRIMARY,FEDERAL,Cheatham,47,2-2,East Cheatham,United States House of Representatives District 5,Thomas F. Kovach,Write-In,2
2008,PRIMARY,FEDERAL,Cheatham,47,2-2,East Cheatham,United States House of Representatives District 5,Wilson Hubbell,Write-In,0
2008,PRIMARY,STATE,Cheatham,47,2-2,East Cheatham,Tennessee Senate District 22,Tim Barnes,Democrat,1002
2008,PRIMARY,STATE,Cheatham,47,2-2,East Cheatham,Tennessee Senate District 22,Rosalind Kurita,Write-In,880
2008,PRIMARY,STATE,Cheatham,47,2-2,East Cheatham,Tennessee House of Representatives District 78,David W. Davidson,Democrat,819
2008,PRIMARY,STATE,Cheatham,47,2-2,East Cheatham,Tennessee House of Representatives District 78,Phillip Johnson,Republican,1408
2008,PRIMARY,FEDERAL,Cheatham,47,3-1,Pleasant View,United States President,Barack Obama,Democrat,931
2008,PRIMARY,FEDERAL,Cheatham,47,3-1,Pleasant View,United States President,John McCain,Republican,2306
2008,PRIMARY,FEDERAL,Cheatham,47,3-1,Pleasant View,United States President,Chuck Baldwin,Constitution,19
2008,PRIMARY,FEDERAL,Cheatham,47,3-1,Pleasant View,United States President,Bob Barr,Libertarian,11
2008,PRIMARY,FEDERAL,Cheatham,47,3-1,Pleasant View,United States President,Charles Jay,Boston Tea,0
2008,PRIMARY,FEDERAL,Cheatham,47,3-1,Pleasant View,United States President,Cynthia McKinney,Green,2
2008,PRIMARY,FEDERAL,Cheatham,47,3-1,Pleasant View,United States President,Brian Moore,Socialist,2
2008,PRIMARY,FEDERAL,Cheatham,47,3-1,Pleasant View,United States President,Ralph Nader,Independent,20
2008,PRIMARY,FEDERAL,Cheatham,47,3-1,Pleasant View,United States Senate,Robert D. Tuke,Democrat,734
2008,PRIMARY,FEDERAL,Cheatham,47,3-1,Pleasant View,United States Senate,Lamar Alexander,Republican,2261
2008,PRIMARY,FEDERAL,Cheatham,47,3-1,Pleasant View,United States Senate,Edward L. Buck,Independent,47
2008,PRIMARY,FEDERAL,Cheatham,47,3-1,Pleasant View,United States Senate,Christopher G. Fenner,Independent,17
2008,PRIMARY,FEDERAL,Cheatham,47,3-1,Pleasant View,United States Senate,David Gatchell,Independent,6
2008,PRIMARY,FEDERAL,Cheatham,47,3-1,Pleasant View,United States Senate,Ed Lawhorn,Independent,6
2008,PRIMARY,FEDERAL,Cheatham,47,3-1,Pleasant View,United States Senate,Daniel Towers Lewis,Libertarian,15
2008,PRIMARY,FEDERAL,Cheatham,47,3-1,Pleasant View,United States Senate,Chris Lugo,Green,4
2008,PRIMARY,FEDERAL,Cheatham,47,3-1,Pleasant View,United States Senate,Casey Gouge,Write-In,0
2008,PRIMARY,FEDERAL,Cheatham,47,3-1,Pleasant View,United States House of Representatives District 5,Jim Cooper,Democrat,1611
2008,PRIMARY,FEDERAL,Cheatham,47,3-1,Pleasant View,United States House of Representatives District 5,Gerard Donovan,Republican,1396
2008,PRIMARY,FEDERAL,Cheatham,47,3-1,Pleasant View,United States House of Representatives District 5,Jon Jackson,Independent,49
2008,PRIMARY,FEDERAL,Cheatham,47,3-1,Pleasant View,United States House of Representatives District 5,John P. Miglietta,Green,16
2008,PRIMARY,FEDERAL,Cheatham,47,3-1,Pleasant View,United States House of Representatives District 5,Kelly A. Truman,Write-In,0
2008,PRIMARY,FEDERAL,Cheatham,47,3-1,Pleasant View,United States House of Representatives District 5,Thomas F. Kovach,Write-In,2
2008,PRIMARY,FEDERAL,Cheatham,47,3-1,Pleasant View,United States House of Representatives District 5,Wilson Hubbell,Write-In,0
2008,PRIMARY,STATE,Cheatham,47,3-1,Pleasant View,Tennessee Senate District 22,Tim Barnes,Democrat,1399
2008,PRIMARY,STATE,Cheatham,47,3-1,Pleasant View,Tennessee Senate District 22,Rosalind Kurita,Write-In,1314
2008,PRIMARY,STATE,Cheatham,47,3-1,Pleasant View,Tennessee House of Representatives District 78,David W. Davidson,Democrat,996
2008,PRIMARY,STATE,Cheatham,47,3-1,Pleasant View,Tennessee House of Representatives District 78,Phillip Johnson,Republican,2131
2008,PRIMARY,FEDERAL,Cheatham,47,4-1,West Cheatham,United States President,Barack Obama,Democrat,495
2008,PRIMARY,FEDERAL,Cheatham,47,4-1,West Cheatham,United States President,John McCain,Republican,1129
2008,PRIMARY,FEDERAL,Cheatham,47,4-1,West Cheatham,United States President,Chuck Baldwin,Constitution,9
2008,PRIMARY,FEDERAL,Cheatham,47,4-1,West Cheatham,United States President,Bob Barr,Libertarian,1
2008,PRIMARY,FEDERAL,Cheatham,47,4-1,West Cheatham,United States President,Charles Jay,Boston Tea,1
2008,PRIMARY,FEDERAL,Cheatham,47,4-1,West Cheatham,United States President,Cynthia McKinney,Green,2
2008,PRIMARY,FEDERAL,Cheatham,47,4-1,West Cheatham,United States President,Brian Moore,Socialist,0
2008,PRIMARY,FEDERAL,Cheatham,47,4-1,West Cheatham,United States President,Ralph Nader,Independent,5
2008,PRIMARY,FEDERAL,Cheatham,47,4-1,West Cheatham,United States Senate,Robert D. Tuke,Democrat,392
2008,PRIMARY,FEDERAL,Cheatham,47,4-1,West Cheatham,United States Senate,Lamar Alexander,Republican,1073
2008,PRIMARY,FEDERAL,Cheatham,47,4-1,West Cheatham,United States Senate,Edward L. Buck,Independent,32
2008,PRIMARY,FEDERAL,Cheatham,47,4-1,West Cheatham,United States Senate,Christopher G. Fenner,Independent,8
2008,PRIMARY,FEDERAL,Cheatham,47,4-1,West Cheatham,United States Senate,David Gatchell,Independent,6
2008,PRIMARY,FEDERAL,Cheatham,47,4-1,West Cheatham,United States Senate,Ed Lawhorn,Independent,4
2008,PRIMARY,FEDERAL,Cheatham,47,4-1,West Cheatham,United States Senate,Daniel Towers Lewis,Libertarian,6
2008,PRIMARY,FEDERAL,Cheatham,47,4-1,West Cheatham,United States Senate,Chris Lugo,Green,5
2008,PRIMARY,FEDERAL,Cheatham,47,4-1,West Cheatham,United States Senate,Casey Gouge,Write-In,0
